GradeID,Created,Updated,ContactID,CourseID,CourseName,Score
693709,"3/31/2022 8:16:04 PM","3/31/2022 8:16:04 PM",7402,1705,"Health Behavior Theory_1124v3",95
693710,"4/1/2022 11:58:34 AM","4/1/2022 12:14:51 PM",518173,1435,"Reflexology_750v2",100
693711,"4/1/2022 12:04:07 PM","4/1/2022 12:17:41 PM",514677,1435,"Reflexology_750v2",100
693713,"4/1/2022 12:20:52 PM","4/1/2022 12:20:52 PM",518853,1435,"Reflexology_750v2",100
693714,"4/1/2022 12:29:35 PM","4/4/2022 5:29:27 PM",521810,1357,"Hydrotherapy_750v2",100
693715,"4/1/2022 12:34:00 PM","4/1/2022 12:34:00 PM",513671,1357,"Hydrotherapy_750v2",98
693716,"4/1/2022 12:36:16 PM","4/1/2022 12:36:16 PM",515462,1357,"Hydrotherapy_750v2",93
693717,"4/1/2022 12:38:59 PM","4/1/2022 12:38:59 PM",518415,1357,"Hydrotherapy_750v2",100
693718,"4/1/2022 12:40:06 PM","4/1/2022 12:40:06 PM",519176,1357,"Hydrotherapy_750v2",100
693719,"4/1/2022 12:41:46 PM","4/1/2022 12:41:46 PM",514572,1357,"Hydrotherapy_750v2",96
693720,"4/1/2022 12:42:59 PM","4/1/2022 12:42:59 PM",156530,1357,"Hydrotherapy_750v2",100
693721,"4/1/2022 12:45:18 PM","4/1/2022 12:45:18 PM",516620,1357,"Hydrotherapy_750v2",100
693722,"4/1/2022 12:46:17 PM","4/1/2022 12:46:17 PM",514859,1357,"Hydrotherapy_750v2",100
693723,"4/1/2022 12:47:15 PM","4/1/2022 12:47:15 PM",152339,1357,"Hydrotherapy_750v2",100
693725,"4/1/2022 1:04:48 PM","4/4/2022 5:18:23 PM",518350,1435,"Reflexology_750v2",95
693726,"4/1/2022 1:05:15 PM","4/4/2022 5:18:03 PM",518175,1435,"Reflexology_750v2",95
693727,"4/1/2022 2:48:21 PM","4/1/2022 2:48:21 PM",521810,1280,"Anatomy & Physiology 2_750v2",89
693728,"4/1/2022 2:48:21 PM","4/1/2022 2:48:21 PM",519176,1280,"Anatomy & Physiology 2_750v2",82
693729,"4/1/2022 2:48:21 PM","4/1/2022 2:48:21 PM",156530,1280,"Anatomy & Physiology 2_750v2",93
693730,"4/1/2022 2:48:21 PM","4/1/2022 2:48:21 PM",518415,1280,"Anatomy & Physiology 2_750v2",93
693731,"4/1/2022 2:48:21 PM","4/1/2022 2:48:21 PM",514572,1280,"Anatomy & Physiology 2_750v2",85
693732,"4/1/2022 2:48:21 PM","4/1/2022 2:48:21 PM",516620,1280,"Anatomy & Physiology 2_750v2",96
693733,"4/1/2022 2:48:21 PM","4/1/2022 2:48:21 PM",513671,1280,"Anatomy & Physiology 2_750v2",88
693734,"4/1/2022 2:48:21 PM","4/1/2022 2:48:21 PM",514859,1280,"Anatomy & Physiology 2_750v2",91
693735,"4/1/2022 2:48:21 PM","4/1/2022 2:48:21 PM",152339,1280,"Anatomy & Physiology 2_750v2",90
693736,"4/1/2022 2:48:43 PM","6/2/2022 11:42:14 AM",515462,1280,"Anatomy & Physiology 2_750v2",73
693737,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",513452,1727,"Integrative Massage_800",89
693738,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",514622,1727,"Integrative Massage_800",92
693739,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",516927,1727,"Integrative Massage_800",99
693740,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",519194,1727,"Integrative Massage_800",97
693741,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",515903,1727,"Integrative Massage_800",99
693742,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",514774,1727,"Integrative Massage_800",98
693743,"4/1/2022 8:14:54 PM","4/5/2022 3:51:57 PM",521369,1727,"Integrative Massage_800",77
693744,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",515238,1727,"Integrative Massage_800",84
693745,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",518927,1727,"Integrative Massage_800",96
693746,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",515731,1727,"Integrative Massage_800",98
693747,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",516152,1727,"Integrative Massage_800",75
693748,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",522049,1727,"Integrative Massage_800",94
693749,"4/1/2022 8:14:54 PM","4/1/2022 8:14:54 PM",515905,1727,"Integrative Massage_800",99
693750,"4/3/2022 4:34:59 PM","4/3/2022 4:34:59 PM",515334,1724,"Business Practices",97
693751,"4/3/2022 4:38:22 PM","4/3/2022 4:38:22 PM",514857,1724,"Business Practices",71
693752,"4/3/2022 4:39:06 PM","4/3/2022 4:39:06 PM",519987,1724,"Business Practices",95
693753,"4/3/2022 4:39:40 PM","4/3/2022 4:39:40 PM",516355,1724,"Business Practices",96
693754,"4/4/2022 6:48:55 AM","4/4/2022 6:48:55 AM",513550,1720,"Anatomy & Physiology 1B_750v2",93
693755,"4/4/2022 6:48:55 AM","4/4/2022 6:48:55 AM",520019,1720,"Anatomy & Physiology 1B_750v2",77
693756,"4/4/2022 6:48:55 AM","4/4/2022 6:48:55 AM",519418,1720,"Anatomy & Physiology 1B_750v2",90
693757,"4/4/2022 6:48:55 AM","4/4/2022 6:48:55 AM",520278,1720,"Anatomy & Physiology 1B_750v2",88
693758,"4/4/2022 6:49:16 AM","4/7/2022 10:05:38 AM",521445,1720,"Anatomy & Physiology 1B_750v2",70
693759,"4/4/2022 6:50:11 AM","4/4/2022 6:50:11 AM",515919,1720,"Anatomy & Physiology 1B_750v2",91
693760,"4/4/2022 6:50:11 AM","4/4/2022 6:50:11 AM",521370,1720,"Anatomy & Physiology 1B_750v2",96
693761,"4/4/2022 6:50:11 AM","4/4/2022 6:50:11 AM",76661,1720,"Anatomy & Physiology 1B_750v2",91
693762,"4/4/2022 6:56:16 AM","4/4/2022 6:56:16 AM",513550,1719,"Assessment & Documentation Skills_750v2",100
693763,"4/4/2022 6:56:16 AM","4/4/2022 6:56:16 AM",519418,1719,"Assessment & Documentation Skills_750v2",100
693764,"4/4/2022 6:56:16 AM","4/4/2022 6:56:16 AM",520278,1719,"Assessment & Documentation Skills_750v2",100
693765,"4/4/2022 6:56:34 AM","4/11/2022 1:20:02 PM",521445,1719,"Assessment & Documentation Skills_750v2",87
693766,"4/4/2022 6:56:46 AM","4/4/2022 6:33:09 PM",520019,1719,"Assessment & Documentation Skills_750v2",75
693767,"4/4/2022 8:47:19 AM","4/4/2022 8:47:19 AM",519584,1727,"Integrative Massage_800",95
693768,"4/4/2022 9:12:44 AM","4/4/2022 9:12:44 AM",522168,1274,"Anatomy & Physiology 1A_750v2",88
693769,"4/4/2022 9:13:59 AM","4/4/2022 9:13:59 AM",520239,1274,"Anatomy & Physiology 1A_750v2",94
693770,"4/4/2022 9:15:32 AM","4/4/2022 9:15:32 AM",521940,1274,"Anatomy & Physiology 1A_750v2",89
693771,"4/4/2022 9:17:31 AM","4/4/2022 9:17:31 AM",515253,1274,"Anatomy & Physiology 1A_750v2",93
693772,"4/4/2022 9:21:12 AM","4/6/2022 9:45:43 AM",521752,1274,"Anatomy & Physiology 1A_750v2",95
693773,"4/4/2022 9:23:35 AM","4/7/2022 2:53:34 PM",522593,1274,"Anatomy & Physiology 1A_750v2",91
693774,"4/4/2022 9:50:31 AM","4/6/2022 9:41:18 AM",522748,1274,"Anatomy & Physiology 1A_750v2",100
693775,"4/4/2022 9:53:37 AM","4/4/2022 9:53:37 AM",521874,1274,"Anatomy & Physiology 1A_750v2",92
693776,"4/4/2022 9:55:04 AM","4/4/2022 9:55:04 AM",521737,1274,"Anatomy & Physiology 1A_750v2",80
693777,"4/4/2022 9:56:01 AM","4/4/2022 9:56:01 AM",519829,1274,"Anatomy & Physiology 1A_750v2",100
693778,"4/4/2022 9:57:38 AM","4/4/2022 9:57:38 AM",521863,1274,"Anatomy & Physiology 1A_750v2",99
693779,"4/4/2022 9:58:38 AM","4/4/2022 9:58:38 AM",521985,1274,"Anatomy & Physiology 1A_750v2",100
693780,"4/4/2022 11:01:04 AM","4/4/2022 11:01:04 AM",515919,1274,"Anatomy & Physiology 1A_750v2",94
693781,"4/4/2022 11:01:04 AM","4/4/2022 11:01:04 AM",521370,1274,"Anatomy & Physiology 1A_750v2",96
693782,"4/4/2022 11:01:04 AM","4/4/2022 11:01:04 AM",76661,1274,"Anatomy & Physiology 1A_750v2",93
693783,"4/4/2022 11:03:58 AM","4/4/2022 11:03:58 AM",515919,1369,"Interpersonal Communications_750v2",98
693784,"4/4/2022 11:03:58 AM","4/4/2022 11:03:58 AM",521370,1369,"Interpersonal Communications_750v2",99
693785,"4/4/2022 11:03:58 AM","4/4/2022 11:03:58 AM",76661,1369,"Interpersonal Communications_750v2",98
693786,"4/4/2022 1:05:49 PM","4/4/2022 1:05:49 PM",516489,1732,"Special Populations Massage_750v2",100
693787,"4/4/2022 1:05:49 PM","4/4/2022 1:05:49 PM",515707,1732,"Special Populations Massage_750v2",90
693788,"4/4/2022 1:05:49 PM","4/4/2022 1:05:49 PM",515733,1732,"Special Populations Massage_750v2",75
693789,"4/4/2022 1:05:49 PM","4/4/2022 1:05:49 PM",516300,1732,"Special Populations Massage_750v2",98
693790,"4/4/2022 1:05:49 PM","4/4/2022 1:05:49 PM",515440,1732,"Special Populations Massage_750v2",80
693791,"4/4/2022 1:05:49 PM","4/4/2022 1:05:49 PM",515865,1732,"Special Populations Massage_750v2",89
693792,"4/4/2022 1:05:49 PM","4/4/2022 1:05:49 PM",515970,1732,"Special Populations Massage_750v2",97
693793,"4/4/2022 1:05:49 PM","4/4/2022 1:05:49 PM",516107,1732,"Special Populations Massage_750v2",98
693794,"4/4/2022 1:05:49 PM","4/4/2022 1:05:49 PM",514327,1732,"Special Populations Massage_750v2",96
693795,"4/4/2022 1:05:49 PM","4/4/2022 1:05:49 PM",514025,1732,"Special Populations Massage_750v2",90
693796,"4/4/2022 1:09:17 PM","4/4/2022 1:09:17 PM",65755,1698,"Stress Management & Alternative Therapies_1124v3",70
693797,"4/4/2022 1:10:33 PM","4/4/2022 1:10:33 PM",518335,1698,"Stress Management & Alternative Therapies_1124v3",82
693798,"4/4/2022 1:11:09 PM","4/4/2022 1:11:09 PM",512750,1698,"Stress Management & Alternative Therapies_1124v3",83
693799,"4/4/2022 1:11:48 PM","4/4/2022 1:11:48 PM",519112,1698,"Stress Management & Alternative Therapies_1124v3",74
693800,"4/4/2022 1:12:19 PM","4/4/2022 1:12:19 PM",515231,1698,"Stress Management & Alternative Therapies_1124v3",90
693801,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",516489,1675,"Ethics & Professionalism_750v2",80
693802,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",515707,1675,"Ethics & Professionalism_750v2",96
693803,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",515229,1675,"Ethics & Professionalism_750v2",98
693804,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",519176,1675,"Ethics & Professionalism_750v2",80
693805,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",516300,1675,"Ethics & Professionalism_750v2",96
693806,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",515440,1675,"Ethics & Professionalism_750v2",99
693807,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",156530,1675,"Ethics & Professionalism_750v2",98
693808,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",515865,1675,"Ethics & Professionalism_750v2",100
693809,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",518415,1675,"Ethics & Professionalism_750v2",80
693810,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",515970,1675,"Ethics & Professionalism_750v2",100
693811,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",516620,1675,"Ethics & Professionalism_750v2",100
693812,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",513671,1675,"Ethics & Professionalism_750v2",92
693813,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",514859,1675,"Ethics & Professionalism_750v2",98
693814,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",516107,1675,"Ethics & Professionalism_750v2",98
693815,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",514327,1675,"Ethics & Professionalism_750v2",98
693816,"4/4/2022 1:23:06 PM","4/4/2022 1:23:06 PM",152339,1675,"Ethics & Professionalism_750v2",92
693817,"4/4/2022 1:23:36 PM","4/12/2022 3:44:46 PM",515733,1675,"Ethics & Professionalism_750v2",81
693818,"4/4/2022 5:14:22 PM","4/4/2022 5:14:22 PM",518175,1385,"Kinetic Anatomy_750v2",93
693819,"4/4/2022 5:16:42 PM","4/7/2022 4:42:18 PM",515462,1435,"Reflexology_750v2",75
693820,"4/4/2022 5:21:07 PM","4/4/2022 5:21:07 PM",516142,1798,"Business Practices_800v3",90
693821,"4/4/2022 5:21:48 PM","4/4/2022 5:21:48 PM",158270,1798,"Business Practices_800v3",90
693822,"4/4/2022 5:26:33 PM","4/4/2022 5:26:33 PM",518173,1357,"Hydrotherapy_750v2",99
693823,"4/4/2022 5:26:33 PM","4/4/2022 5:26:33 PM",518175,1357,"Hydrotherapy_750v2",100
693824,"4/4/2022 5:26:33 PM","4/4/2022 5:26:33 PM",514677,1357,"Hydrotherapy_750v2",100
693825,"4/4/2022 5:26:33 PM","4/4/2022 5:26:33 PM",518350,1357,"Hydrotherapy_750v2",100
693826,"4/4/2022 6:18:29 PM","4/4/2022 6:18:29 PM",522049,1724,"Business Practices",95
693827,"4/4/2022 6:19:23 PM","4/12/2022 9:51:24 AM",518927,1724,"Business Practices",70
693828,"4/4/2022 6:19:36 PM","4/4/2022 6:19:36 PM",514622,1724,"Business Practices",94
693829,"4/4/2022 6:19:49 PM","4/4/2022 6:19:49 PM",513452,1724,"Business Practices",99
693830,"4/4/2022 6:20:02 PM","4/4/2022 6:20:02 PM",515905,1724,"Business Practices",95
693831,"4/4/2022 6:20:19 PM","4/4/2022 6:20:19 PM",519584,1724,"Business Practices",73
693832,"4/4/2022 6:20:39 PM","4/4/2022 6:20:39 PM",521369,1724,"Business Practices",64
693833,"4/4/2022 6:20:56 PM","4/4/2022 6:20:56 PM",515731,1724,"Business Practices",97
693834,"4/4/2022 6:21:10 PM","4/4/2022 6:21:10 PM",514774,1724,"Business Practices",100
693835,"4/4/2022 6:21:25 PM","4/4/2022 6:21:25 PM",516927,1724,"Business Practices",99
693836,"4/4/2022 6:53:17 PM","5/31/2022 12:04:37 PM",518853,1357,"Hydrotherapy_750v2",100
693838,"4/5/2022 8:14:36 AM","4/5/2022 8:14:36 AM",515334,1727,"Integrative Massage_800",98
693839,"4/5/2022 8:14:45 AM","4/5/2022 8:14:45 AM",514857,1727,"Integrative Massage_800",96
693841,"4/5/2022 8:15:12 AM","4/5/2022 8:15:12 AM",519987,1727,"Integrative Massage_800",96
693842,"4/5/2022 8:15:22 AM","4/5/2022 8:15:22 AM",516355,1727,"Integrative Massage_800",100
693843,"4/5/2022 8:38:50 AM","4/5/2022 8:38:50 AM",518712,1698,"Stress Management & Alternative Therapies_1124v3",88
693844,"4/5/2022 9:42:37 AM","4/5/2022 9:42:37 AM",518221,1674,"Sports Massage_750v2",100
693845,"4/5/2022 9:42:47 AM","4/5/2022 9:42:47 AM",518665,1674,"Sports Massage_750v2",100
693846,"4/5/2022 9:43:08 AM","4/5/2022 9:43:08 AM",518476,1674,"Sports Massage_750v2",98
693847,"4/5/2022 9:43:25 AM","4/5/2022 9:43:25 AM",156842,1730,"Hot Stone Massage_750v2",100
693848,"4/5/2022 9:43:30 AM","4/5/2022 9:43:30 AM",518964,1674,"Sports Massage_750v2",93
693849,"4/5/2022 9:43:34 AM","4/5/2022 9:43:34 AM",516005,1730,"Hot Stone Massage_750v2",100
693850,"4/5/2022 9:43:42 AM","4/6/2022 3:54:10 PM",518885,1674,"Sports Massage_750v2",77
693851,"4/5/2022 9:43:44 AM","4/5/2022 9:43:44 AM",515721,1730,"Hot Stone Massage_750v2",100
693852,"4/5/2022 9:43:54 AM","4/5/2022 9:43:54 AM",515424,1730,"Hot Stone Massage_750v2",100
693853,"4/5/2022 9:44:02 AM","4/5/2022 9:44:02 AM",513835,1730,"Hot Stone Massage_750v2",100
693854,"4/5/2022 9:44:07 AM","4/5/2022 9:44:07 AM",516321,1674,"Sports Massage_750v2",89
693855,"4/5/2022 9:44:25 AM","4/5/2022 9:44:25 AM",519611,1674,"Sports Massage_750v2",75
693856,"4/5/2022 9:44:46 AM","4/5/2022 9:44:46 AM",515735,1674,"Sports Massage_750v2",89
693857,"4/5/2022 9:45:06 AM","4/5/2022 9:45:06 AM",519566,1674,"Sports Massage_750v2",81
693858,"4/5/2022 9:47:34 AM","4/5/2022 9:47:34 AM",514025,1730,"Hot Stone Massage_750v2",83
693859,"4/5/2022 10:10:09 AM","4/5/2022 10:10:09 AM",520030,1741,"Basic Swedish Massage B_750v2",98
693860,"4/5/2022 10:10:42 AM","4/5/2022 10:10:42 AM",518856,1741,"Basic Swedish Massage B_750v2",23
693861,"4/5/2022 10:11:19 AM","4/5/2022 10:11:19 AM",519901,1741,"Basic Swedish Massage B_750v2",97
693862,"4/5/2022 10:11:50 AM","4/5/2022 10:11:50 AM",518671,1741,"Basic Swedish Massage B_750v2",100
693863,"4/5/2022 10:12:11 AM","4/5/2022 10:12:11 AM",521689,1741,"Basic Swedish Massage B_750v2",97
693864,"4/5/2022 10:12:40 AM","4/5/2022 10:12:40 AM",519846,1741,"Basic Swedish Massage B_750v2",97
693865,"4/5/2022 10:13:00 AM","4/5/2022 10:13:00 AM",,1741,"Basic Swedish Massage B_750v2",
693866,"4/5/2022 10:13:16 AM","4/5/2022 10:13:16 AM",521767,1741,"Basic Swedish Massage B_750v2",100
693867,"4/5/2022 10:13:30 AM","4/5/2022 10:13:30 AM",521795,1741,"Basic Swedish Massage B_750v2",97
693868,"4/5/2022 11:47:09 AM","4/5/2022 11:47:09 AM",516785,1741,"Basic Swedish Massage B_750v2",88
693869,"4/5/2022 11:47:32 AM","4/18/2022 9:40:01 AM",516785,1289,"Basic Swedish Massage A_750v2",90
693870,"4/5/2022 12:18:20 PM","4/5/2022 12:18:20 PM",519566,1294,"Business Practices_750v2",99
693871,"4/5/2022 12:18:36 PM","4/6/2022 6:18:07 PM",518665,1294,"Business Practices_750v2",97
693872,"4/5/2022 12:18:45 PM","4/12/2022 7:05:26 PM",518885,1294,"Business Practices_750v2",82
693873,"4/5/2022 12:18:57 PM","4/5/2022 12:18:57 PM",519611,1294,"Business Practices_750v2",98
693874,"4/5/2022 12:19:08 PM","4/5/2022 12:19:08 PM",518221,1294,"Business Practices_750v2",100
693875,"4/5/2022 12:19:24 PM","4/5/2022 12:19:24 PM",516321,1294,"Business Practices_750v2",77
693877,"4/5/2022 12:19:58 PM","4/13/2022 1:06:26 PM",515735,1294,"Business Practices_750v2",70
693878,"4/5/2022 12:20:09 PM","4/5/2022 12:20:09 PM",518964,1294,"Business Practices_750v2",99
693879,"4/5/2022 12:20:22 PM","4/5/2022 12:20:22 PM",518476,1294,"Business Practices_750v2",98
693880,"4/5/2022 3:32:35 PM","4/5/2022 3:32:35 PM",521377,1720,"Anatomy & Physiology 1B_750v2",39
693881,"4/5/2022 3:32:55 PM","4/5/2022 3:32:55 PM",521377,1741,"Basic Swedish Massage B_750v2",22
693882,"4/5/2022 4:22:31 PM","4/5/2022 4:22:31 PM",519566,1673,"Neuromuscular Massage_750v2",85
693883,"4/5/2022 4:22:31 PM","4/5/2022 4:22:31 PM",518665,1673,"Neuromuscular Massage_750v2",87
693884,"4/5/2022 4:22:31 PM","4/5/2022 4:22:31 PM",518885,1673,"Neuromuscular Massage_750v2",82
693885,"4/5/2022 4:22:31 PM","4/5/2022 4:22:31 PM",519611,1673,"Neuromuscular Massage_750v2",94
693886,"4/5/2022 4:22:31 PM","4/5/2022 4:22:31 PM",516321,1673,"Neuromuscular Massage_750v2",85
693887,"4/5/2022 4:22:31 PM","4/5/2022 4:22:31 PM",518964,1673,"Neuromuscular Massage_750v2",95
693888,"4/5/2022 4:22:31 PM","4/5/2022 4:22:31 PM",518476,1673,"Neuromuscular Massage_750v2",90
693890,"4/5/2022 5:36:29 PM","4/5/2022 5:36:29 PM",516099,1262,"Advanced Massage Techniques_750v2",91
693891,"4/5/2022 5:36:55 PM","4/5/2022 5:36:55 PM",519449,1262,"Advanced Massage Techniques_750v2",99
693892,"4/5/2022 5:37:09 PM","4/5/2022 5:37:09 PM",519329,1262,"Advanced Massage Techniques_750v2",90
693893,"4/5/2022 5:38:09 PM","4/5/2022 5:38:09 PM",519585,1262,"Advanced Massage Techniques_750v2",97
693894,"4/5/2022 5:38:29 PM","4/5/2022 5:38:29 PM",519222,1262,"Advanced Massage Techniques_750v2",100
693895,"4/5/2022 5:39:01 PM","4/5/2022 5:39:01 PM",515721,1262,"Advanced Massage Techniques_750v2",96
693896,"4/5/2022 5:39:15 PM","4/5/2022 5:39:15 PM",515754,1262,"Advanced Massage Techniques_750v2",91
693897,"4/5/2022 5:39:32 PM","4/5/2022 5:39:32 PM",515424,1262,"Advanced Massage Techniques_750v2",92
693898,"4/5/2022 5:39:51 PM","4/5/2022 5:39:51 PM",516005,1262,"Advanced Massage Techniques_750v2",95
693899,"4/5/2022 5:40:04 PM","4/5/2022 5:40:04 PM",519446,1262,"Advanced Massage Techniques_750v2",96
693900,"4/5/2022 5:40:18 PM","4/5/2022 5:40:18 PM",518716,1262,"Advanced Massage Techniques_750v2",99
693901,"4/5/2022 5:40:46 PM","4/5/2022 5:40:46 PM",516514,1262,"Advanced Massage Techniques_750v2",98
693902,"4/5/2022 5:41:12 PM","4/5/2022 5:41:12 PM",514680,1262,"Advanced Massage Techniques_750v2",93
693903,"4/5/2022 5:41:34 PM","4/5/2022 5:41:34 PM",516690,1262,"Advanced Massage Techniques_750v2",93
693904,"4/5/2022 5:41:45 PM","4/5/2022 5:41:45 PM",156842,1262,"Advanced Massage Techniques_750v2",97
693905,"4/5/2022 5:41:55 PM","4/5/2022 5:41:55 PM",515851,1262,"Advanced Massage Techniques_750v2",92
693906,"4/5/2022 5:42:06 PM","4/5/2022 5:42:06 PM",519144,1262,"Advanced Massage Techniques_750v2",94
693907,"4/5/2022 5:44:01 PM","4/5/2022 5:44:01 PM",515735,1673,"Neuromuscular Massage_750v2",78
693908,"4/5/2022 5:44:16 PM","4/5/2022 5:44:16 PM",518221,1673,"Neuromuscular Massage_750v2",87
693909,"4/5/2022 7:33:02 PM","4/5/2022 7:33:02 PM",156842,1731,"Joint & Stretch_750v2",98
693910,"4/5/2022 7:33:02 PM","4/5/2022 7:33:02 PM",516005,1731,"Joint & Stretch_750v2",90
693911,"4/5/2022 7:33:02 PM","4/5/2022 7:33:02 PM",515721,1731,"Joint & Stretch_750v2",97
693912,"4/5/2022 7:33:02 PM","4/5/2022 7:33:02 PM",515424,1731,"Joint & Stretch_750v2",91
693913,"4/5/2022 7:33:02 PM","4/5/2022 7:33:02 PM",513835,1731,"Joint & Stretch_750v2",90
693914,"4/5/2022 9:07:25 PM","4/5/2022 9:07:25 PM",519585,1362,"Integrative Massage_750v2",89
693915,"4/5/2022 9:07:38 PM","4/5/2022 9:07:38 PM",519329,1362,"Integrative Massage_750v2",100
693916,"4/5/2022 9:07:56 PM","4/5/2022 9:07:56 PM",519449,1362,"Integrative Massage_750v2",100
693917,"4/5/2022 9:08:15 PM","4/5/2022 9:08:15 PM",519222,1362,"Integrative Massage_750v2",100
693918,"4/5/2022 9:08:38 PM","4/5/2022 9:08:38 PM",519446,1362,"Integrative Massage_750v2",99
693919,"4/5/2022 9:08:57 PM","4/5/2022 9:08:57 PM",518716,1362,"Integrative Massage_750v2",98
693920,"4/5/2022 9:09:25 PM","4/5/2022 9:09:25 PM",514680,1362,"Integrative Massage_750v2",98
693921,"4/5/2022 9:09:41 PM","4/5/2022 9:09:41 PM",516690,1362,"Integrative Massage_750v2",89
693922,"4/5/2022 9:10:14 PM","4/5/2022 9:10:14 PM",519144,1362,"Integrative Massage_750v2",98
693923,"4/5/2022 9:11:24 PM","4/5/2022 9:11:24 PM",515851,1362,"Integrative Massage_750v2",97
693924,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",517070,1791,"Neuromuscular Massage_800v3",91
693925,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",522768,1791,"Neuromuscular Massage_800v3",93
693926,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",515711,1791,"Neuromuscular Massage_800v3",98
693927,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",516817,1791,"Neuromuscular Massage_800v3",89
693928,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",516297,1791,"Neuromuscular Massage_800v3",86
693929,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",513585,1791,"Neuromuscular Massage_800v3",100
693930,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",516279,1791,"Neuromuscular Massage_800v3",90
693931,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",511269,1791,"Neuromuscular Massage_800v3",74
693932,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",519134,1791,"Neuromuscular Massage_800v3",79
693933,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",518324,1791,"Neuromuscular Massage_800v3",94
693934,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",515346,1791,"Neuromuscular Massage_800v3",99
693935,"4/6/2022 7:59:26 AM","4/6/2022 7:59:26 AM",515774,1791,"Neuromuscular Massage_800v3",89
693936,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",517070,1792,"Professional Development_800v3",97
693937,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",522768,1792,"Professional Development_800v3",98
693938,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",515711,1792,"Professional Development_800v3",100
693939,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",516817,1792,"Professional Development_800v3",98
693940,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",516297,1792,"Professional Development_800v3",92
693941,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",513585,1792,"Professional Development_800v3",100
693942,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",516279,1792,"Professional Development_800v3",86
693943,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",511269,1792,"Professional Development_800v3",73
693944,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",519134,1792,"Professional Development_800v3",99
693945,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",518324,1792,"Professional Development_800v3",100
693946,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",515346,1792,"Professional Development_800v3",99
693947,"4/6/2022 8:01:21 AM","4/6/2022 8:01:21 AM",515774,1792,"Professional Development_800v3",96
693948,"4/6/2022 8:03:25 AM","4/6/2022 8:03:25 AM",517070,1793,"Sports Massage_800v3",98
693949,"4/6/2022 8:03:25 AM","4/6/2022 8:03:25 AM",522768,1793,"Sports Massage_800v3",97
693950,"4/6/2022 8:03:25 AM","4/6/2022 8:03:25 AM",515711,1793,"Sports Massage_800v3",99
693951,"4/6/2022 8:03:25 AM","4/6/2022 8:03:25 AM",516817,1793,"Sports Massage_800v3",100
693952,"4/6/2022 8:03:25 AM","4/6/2022 8:03:25 AM",516297,1793,"Sports Massage_800v3",86
